"oar_id","name","address","country_code","country_name","lat","lng","contributors","ppe_product_types","ppe_contact_phone","ppe_contact_email","ppe_website","is_closed"
"CN2020084WESE0J","SHANGHAI DONGLONG HOME TEXTILE PRODUCTS CO.LTD.FTY2","NUMBER 286 SHANGZHOU ROAD, JINZE TOWN, QINPU DISTRICT 201719, SHANGHAI","CN","China",31.1183013,120.8980724,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)","","","","",""
"CN2019085SSHF2Y","Shanghai Globaltex Inc.","No.169 Mindong Road, Caolu Town, Pudong New Area Shanghai","CN","China",31.2873242,121.6574807,"PVH [Public List] (PVH  Facility List December 2020)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg|PVH (OAR_Contributor_Template)|L Brands [Public List] (L Brands Tier 1 Facility List November 2018)|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)","","","","",""
"CN2020084AV0K1T","SHANGHAI JINGQINRONG GARMENT CO., LTD","NO.299 YISONG ROAD, FENGXIAN DISTRICT 201401, SHANGHAI","CN","China",30.979804,121.4495909,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)","","","","",""
"CN2020084WV7QXK","SHANGHAI SHUMING GARMENT CO., LTD.","NO. 111 XINTANWA RD XINCHANG 201314, SHANGHAI","CN","China",31.057156,121.6455599,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2020084EC9E4P","SHANGHAI WEST WORLD FASHION CO.,LTD","NO.1051 WANYONG ROAD LANGXIA TOW, JINSHAN DISTRICT 201516, SHANGHAI","CN","China",30.7981822,121.1987066,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2020084V02EM0","SHANGHAI XIANG HONG GARMENT MAKING CO., LTD.","NO. 3818 SHE TIAN KUN RD., SHE SHAN TOWN, SONG JIANG DISTRICT 201600, SHANGHAI","CN","China",31.091232,121.197544,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2020084SG8HDG","SHANGHAI ZHANXIA LEATHER WEAR CO., LTD","NO. 3279 ZHOUZHU RD., TOWN ZHUQIAO, NANHUI DISTRICT 201323, SHANGHAI","CN","China",31.120595,121.74974,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)","","","","",""
"CN2020084RRWMRS","SHANGRAO JINXUE CLOTHING CO","NO.3 JIANYE ROAD,LULIN STREET, GUANGFENG AREA, SHANGRAO CITY,JIANGXI,CHINA 334699, SHANGRAO CITY","CN","China",28.43139,118.1529375,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2020084AHT1B2","SHANSHAN (WUHU) GARMENTS CO., LTD","NO.1 LONGCHI ROAD, NANLING INDUSTRIAL PARK,NANLING, COUNTY 214300, NANLING","CN","China",30.9089626,118.3160703,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2020085DVQ2DG","SHANXIAN JIUXI CO.,LTD.","RENMIN ROAD OF EAST, ECONOMIC AND ECHNOLOGICAL DEVELOPME, HEZE 274300, HEZE","CN","China",34.7770876,116.0874547,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"BD2019248MQTGPB","Sharmin Apparels Ltd.","Dhaka - Ashulia Road, Narashinghapur, Ashulia, Savar, Dhaka - 1341","BD","Bangladesh",23.9047026,90.3241266,"BRAC University (Mapped in Bangladesh: Export-oriented RMG Factory List Sep 2019)|Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg","","","","",""
"MM2020084TTN37X","SHENGJIE(MYANMAR)CLOTHING CO,.LTD","PLOT NO.296/297 SAYAR SHAN STREET, SHWE LINNPAN INDUSTRIAL ZONE, HLAINGTHARYAR TOWNSHIP, YANGON 11401, YANGON","MM","Myanmar",16.8362973,96.22681449999999,"WE Europe BV (WE production location list November 2020)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN20190833PFWET","Shenzhen Baolonghui Shoes Industry Co Ltd","No 6 Langbei Village Tongde Community Baolong Street Longgang Zone Shenzhen City Guangdong Province","CN","China",22.730826,114.32616,"Gap Inc (Gap Inc Facility List - September 2020)|Next Plc (Next Plc Tier 1 Manufacturing List)|Next Plc (Next Tier 1 Factory List July 2020)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Morrisons (Morrisons Factory List Jan 2021)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg","","","","",""
"CN2020084GJ0PD6","SHENZHEN JIALE FASHION CO. LTD.","TOWER 2-1, TONG FU YU IND. ZONE, AIQUN ROAD, SHI YAN TOWN BAO AN, DISTRICT SHENZHEN, GUANGDONG 518000, SHENGZHEN","CN","China",22.6917871,113.92977,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"BD2019172N6VVEV","Shin Shin Apparels Ltd","Dag. R.S. 228, J.L. 73, Gorat, East Norshinghapur, Zirabo Dhaka Dhaka 1341","BD","Bangladesh",23.9101983,90.3172039,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019 )|Tu Clothing by Sainsbury's [Public List] (Sainsbury's March 2019 Public Facility List)|Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Morrisons (Morrisons Factory List Jan 2021)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg|George Clothing by Asda [Public List] (George Clothing [Public List] Tier 1)|KappAhl [Public List] (KappAhl Manufacturing Facility List August 2020)","","","","",""
"IN2019083791JK4","Shivalik Prints Ltd","Plot No 128 Sector 24 Faridabad Haryana","IN","India",28.3577012,77.3001279,"Tchibo (Tchibo Textile Manufacturers July 2020)|Target Corporation (Target Apparel and Accessories Factory List February 2021)|Debenhams [Public List] (Debenhams Facility List December 2018)|Tu Clothing by Sainsbury's [Public List] (Sainsbury's March 2019 Public Facility List)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)|A Brand/Retailer","","","","",""
"IN202008561WB5V","SHIVALIK PRINTS LTD, (PLOT 231/232, SECTOR 58)","PLOT NO. 230,231,232,SECTOR-58, HARYANA 121004, FARIDABAD","IN","India",28.3126791,77.3008506,"Next Plc (Next Plc Tier 1 Manufacturing List)|Next Plc (Next Tier 1 Factory List July 2020)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Primark [Public List] (Primark January 2020 Facility List)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|A Brand/Retailer","","","","",""
"IN2020084AWCFDN","SHREE JI INTERNATIONAL","PASINA KHURD ROAD, 200MTRS INSIDE FROM SEWAH FLYOVER 132103, VILLAGE SEWAH","IN","India",29.3001395,77.021645,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN2020084FFQDJN","SHUYANG JUSTFIT SHOES CO., LTD","INDUSTRIAL PARK OF LIHENG TOWN, SHUYANG COUNTY 223600, SUQIAN","CN","China",34.138923,119.047343,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"BD2019096B5AE7G","Siam's Superior Ltd.","Sector-8 Plot#7-9 Cepz Chittagong Export Processing Zone Chittagong Chittagong","BD","Bangladesh",22.3006456,91.7754714,"Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|George Clothing by Asda [Public List] (George Clothing [Public List] Tier 2)|A Brand/Retailer","","","","",""
"VN2020084S5ST5A","SIGMA VIETNAM INDUSTRIAL CO., TLD.","AV-AVI, GIAO CHAU INDUSTRIAL, PARK II, AN PHUOC COMMUNE, CHAU, THANH DIST., BEN TRE PROVINCE 930000, ","VN","Vietnam",10.2889905,106.3993658,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR2020084VNQ0TQ","SIK MAKAS GIYIM SAN.VE TIC.A.S.","1057. SOK NO5, 15 TEMMUZ MAHALLESI, BAGCILAR 34212, ISTANBUL","TR","Turkey",41.0435145,28.870444,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR20200847GHE5H","SIK MAKAS GIYIM SAN.VE TIC.A.S. - CORLU BRANCH","CEKEZKOY YOLU, YULAFLI MEVKII 7.KM, CERKEZKOY CORLU 59850, TEKIRDAG","TR","Turkey",41.2344395,27.8698769,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"TR2020084E7ZSPS","SIK MAKAS GIYIM SAN.VE TIC.A.S- TOKAT BRANCH","RECEP YAZICIOGLU BULVARI, ORGANIZE SANAYI B. NO 34/2, MERKEZ 60100, TOKAT","TR","Turkey",40.3293647,36.517033,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"KH2020053Q4Q45T","SILVER AGE KNITTING CO.,LTD","Village 1 , Svay rolom commune  Kandal ","KH","Cambodia",11.142722,105.8290298,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Lindex [Public List] (Lindex Manufacturing Facilities March 2020)|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)","","","","",""
"BD2020084P26RV7","SIMBA FASHIONS LTD.","EXTENSION PLOT NO. 259,260,277,278, ADAMJEE EPZ, SIDDIRGONJ 1431, NARAYANGONJ","BD","Bangladesh",23.6776056,90.52460080000002,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg","","","","",""
"RO2020084F9PBT4","SIMIZ FASHION SRL, SC","DJ 204D 0625000, FOCSANI","RO","Romania",45.6964745,27.184043,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"LK2019083NNPQ16","Sisalu Fashions Pvt Ltd","Mandalagiriya Medirigiriya Srilanka 51500","LK","Sri Lanka",8.150533,80.978982,"Next Plc (Next Plc Tier 1 Manufacturing List)|Next Plc (Next Tier 1 Factory List July 2020)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Morrisons (Morrisons Factory List Jan 2021)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|George Clothing by Asda [Public List] (George Clothing [Public List] Tier 1)","","","","",""
"TR2020084ER9YQT","SOLU TEKSTIL INSAAT SANAYI VE TIC. LTD.STI [SAKRAN BRANCH]","SAIR NAMIK KEMAL CAD, YENI SAKRAN MAH.  NO:85, ALIAGA 35803, IZMIR","TR","Turkey",38.8889705,27.0660663,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"PK2019083HDZCE9","Soorty Enterprises (Pvt.) Ltd.","Plot 26, Sector 23, Korangi Industrial Area 74900 Korangi Karachi Sindh","PK","Pakistan",24.8373725,67.1166204,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019 )|Inditex [Public List] (Inditex August 2018 Facility List)|Bestseller [Public List] (Bestseller Facility List December 2019)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Worker Rights Consortium|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|OVS Spa (SS21 Tier 2 Suppliers list )|4 Brands/Retailers","","","","",""
"PK2019093WVRECW","Soorty Enterprises (Pvt) Ltd Unit 6","Plot # 44/1, Sector 15, Korangi Industrial Area 74900 Korangi Karachi Sindh","PK","Pakistan",24.8356512,67.1024949,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Worker Rights Consortium|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Esprit (Esprit Facility List October 2020)|2 Brands/Retailers","","","","",""
"RO2020084B6993Q","SORE TOPO CONF SRL","LALELELOR STREET NO:24, RAMNUCI SARAT, BUZAU 1253000, BUZAU","RO","Romania",45.3864635,27.0462219,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"BD2019259FKJSYD","SOUTH EAST TEXTILES (PVT.) LIMITED","Gorai, Mirzapur, Tangail Gazipur Gazipur - Gazipur","BD","Bangladesh",23.9999405,90.4202724,"Inditex [Public List] (Inditex August 2018 Facility List)|Tesco Stores Ltd (F&F Brand Milll List August 2020 )|Tu Clothing by Sainsbury's [Public List] (Sainsbury's March 2019 Public Facility List)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)|One Other","","","","",""
"BD2020021NXMB20","SOUTHERN CLOTHINGS LIMITED","Bottola, Zirabo, Ashulia, Dhaka 1341 Dhaka","BD","Bangladesh",23.9098356,90.3204211,"Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Primark [Public List] (Primark January 2020 Facility List)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IN2020084STM5E1","S.P. APPARELS LTD-SATYAMANGALAM","SF.NO : 93/2, PART, MALAIYADIPUDUR, SATHYAMANGALAM 638401, EROD","IN","India",11.5241023,77.2060241,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IN2020084EYKXFJ","S.P APPARELS NEELAMBUR","SF NO : 538 / 2B, DOOR NO : 1/477-A, AVINASHI MAIN ROAD, NEELAMBUR 641065, COIMBATORE","IN","India",11.024123,77.0069857,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"IN20200841GXY2N","SPRINGFIELDS DIV OF SHAKTHI KNITTING LTD.,","DOOR NO 26/13, NEAR KRISHNA THEATRE, CUMBUM ROAD, 625531, THENI","IN","India",10.0078184,77.4727749,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"BD201931756HH4E","Spring Trade Ltd.","BKSP, Plot#42, Konapara, Tenguri, Zirani Baza Savar Dhaka 1349 Bangladesh","BD","Bangladesh",23.9909962,90.2561184,"Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|HEMA B.V. (Hema's production location list Sept 2020)|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)","","","","",""
"BD2020010S7B695","SQ Celsius Ltd. ","Beraiderchala  Keowa  Maona, Sreepur  Gazipur  Bangladesh ","BD","Bangladesh",24.2206888,90.4122717,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019)|Tu Clothing by Sainsbury's [Public List] (Sainsbury's March 2019 Public Facility List)|Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|Bestseller [Public List] (Bestseller Facility List December 2019)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Marks & Spencer [Public List] (Marks & Spencer Facility List January 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)|Esprit (Esprit Facility List October 2020)|George Clothing by Asda [Public List] (George Clothing [Public List] Tier 1)|Tom Tailor [Public List] (Tom Tailor Tier 1 Facility List March 2020)","","","","",""
"BD2019259R0387C","SQ HUES LIMITED","PLOT # 221-3, JAMARDIA, BHALUKA, MYMENSINGH","BD","Bangladesh",24.2920231,90.3983829,"VF Corporation (VF Corporation Factory List May 2020)|Inditex [Public List] (Inditex August 2018 Facility List)|Tesco Stores Ltd (F&F Brand Milll List August 2020 )|Bestseller [Public List] (Bestseller Facility List December 2019)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|George Clothing by Asda [Public List] (George Clothing [Public List] Tier 2)|Varner AS (Varner Oct 2020)|A Brand/Retailer|A Multi Stakeholder Initiative|One Other","","","","",""
"TR2020084C0YXDA","STARLINE KONFEKSIYON SAN. TIC.LTD. STI.","SERBEST BOLGE BULVARI, KARADUVAR MAH., NO:35 AKDENIZ 33020, MERSIN","TR","Turkey",36.8103146,34.6677597,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
"CN202008499J42B","STARPLUS GARMENTS CO., LIMITED","NO.7, XIONGSHAN ROAD, HUAINING ECONOMIC DEVELOPING ZONE, ANQING CITY, ANHUI PROVINCE 246121, ANQING CITY","CN","China",30.745031,116.812744,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg","","","","",""
"BD2020021Q10CP7","STERLING APPARELS LTD","Beron, Earpur Union, Ashulia, Savar  Dhaka","BD","Bangladesh",23.9301432,90.3257385,"Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|Pimkie [Public List] (Pimkie Facility List June 2019)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)","","","","",""
"BD2019086V7DJBC","Sterling Creations Ltd","Baron, Earpur Union,, 1349, Dhaka, Bangladesh","BD","Bangladesh",22.9774248,90.8335671,"Tchibo (Tchibo Textile Manufacturers July 2020)|Agreement on Sustainable Garments and Textile (AGT) (AGT 2019)|Benetton Group [Public List] (Benetton Group 2018 Facility List)|Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|A Brand/Retailer","","","","",""
"BD2019083RWG6PX","Sterling styles ltd","Baron, Earpur Union, Ashulia 1349 Savar Dhaka Dhaka","BD","Bangladesh",22.9774248,90.8335671,"Agreement on Sustainable Garments and Textile (AGT) (AGT 2019)|Benetton Group [Public List] (Benetton Group 2018 Facility List)|WikiRate e.V. (Gap Inc. Factory List March 2017)|WikiRate e.V. (Benetton 2016)|Accord on Fire and Building Safety in Bangladesh (Factories covered by the Accord on Fire and Building Safety in Bangladesh on 4 February 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg|Better Cotton Initiative [Public List] (Better Cotton Initiative June 2020)|Esprit (Esprit Facility List October 2020)|A Brand/Retailer","","","","",""
"ET2020084ZKNRT2","STRATHMORE APPAREL MANUFACTURING PLC","SHADE # 01-03, MEKELLE INDUSTRIAL PARK 2195, MEKELLE","ET","Ethiopia",13.4948798,39.4103052,"H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|Higg","","","","",""
"KH20190833SF8XT","Strong Health International Ltd","National Rd No 2 In 47Km Phum Tanob Khum Chambork Baty District Takeo Province","KH","Cambodia",11.5108716,104.9364737,"Target Corporation (Target Apparel and Accessories Factory List February 2021)|New Look Retailers (New Look Retailers Tier 1 Facility List March 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)|2 Brands/Retailers","","","","",""
"TR20200840763Z5","ST SERHAT TEKSTIL ITHALAT IHRACAT INSAAT TURIZM SAN. VE TIC. LTD. STI","KUCUKBALIKLI MH. 2. KOSK CD., NO:31 K:2/3 OSMANGAZI 16090, BURSA","TR","Turkey",40.1885281,29.0609636,"Tesco Stores Ltd (F&F Brand Milll List August 2020 )|New Look Retailers (New Look Retailers Tier 1 Facility List March 2021)|H&M Group (H&M Group Manufacturing Units 23 MARCH 2020)|Marks & Spencer [Public List] (Marks & Spencer Facility List January 2020)|Partnership for Sustainable Textiles (PST) (PST Nov 2020)","","","","",""
